"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"278323152038293505","278322858575413249","173925201","2012-12-11 02:19:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@elembee_ good idea. although i feel like only a small subset of my readers would want any services i could provide  #blogtrends","","","",""
"278322620074704896","278322397378117633","788068632","2012-12-11 02:17:38 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@WokeUpPretty @BarelyPractical yeah i'm in the final days of a fairly embarrassing giveaway… ooops #blogtrends http://t.co/FupQjCMg","","","","http://www.thatgirlmag.com/college-discount-roundup-giveaway/"
"278321610518327296","278321116878086145","88306943","2012-12-11 02:13:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@thecuriouspug haha that's so much easier said than done… #rejectionphobia #blogtrends #iminthewrongbusiness","","","",""
"278321223392448512","278320947264622593","370250630","2012-12-11 02:12:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NatalieandErika right but with no pr contacts, how do you find events? (Living in a small city doesn't help...)","","","",""
"278320515066765312","","","2012-12-11 02:09:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","A1 #blogtrends I don't even know how to MEET all those PR firms and such..... #clueless","","","",""
"278318569798893568","278316460198211584","422393697","2012-12-11 02:01:32 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@beautynthebooze hey, i'm in providence! northeastern bloggers whatup! #blogtrends","","","",""
"278317410216456194","","","2012-12-11 01:56:56 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","hey #blogtrends! clara here, blogging from http://t.co/wEqlUuvj about the college lifestyle, et cetera","","","","http://thatgirlmag.com"
"278298736063569920","","","2012-12-11 00:42:43 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! some lists about #twitter parties http://t.co/JcL6eO6a #insidemyhead #addiction #advice #bitchfights","","","","http://goo.gl/fb/y00lN"
"278295596257914880","","","2012-12-11 00:30:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","just wrote a blogpost about twitter parties/chats/etc -- got #blogtrends on the brain! http://t.co/S96lSFHy","","","","http://www.thatgirlmag.com/twitter-parties-some-lists/"
"278184362674102273","","","2012-12-10 17:08:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hugoschwyzer: Lie #9 about modesty: an interest in being validated for being beautiful or sexy indicates you're frivolous, silly and ...","278183289959874561","21054806","2012-12-10 17:03:59 +0000",""
"278184290574016513","","","2012-12-10 17:07:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hugoschwyzer: Lie #10 about modesty: male sexual desire should be women's problem to manage, &amp; it's best managed by covering up. ...","278183660371456000","21054806","2012-12-10 17:05:27 +0000",""
"278100542272729088","","","2012-12-10 11:35:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","so pantone's announced its 2013 color of the year... but what does this mean for YOU? http://t.co/8xtJZOJw","","","","http://ow.ly/fXmnp"
"278017352644308992","","","2012-12-10 06:04:36 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","""daph, he peed in your bed. there is nothing cute about someone who peed in your bed.""","","","",""
"277980606598627328","","","2012-12-10 03:38:35 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! 4 ways to embrace pantone’s color of the year http://t.co/jHB1gU5m #insidemyhead #academiclife","","","","http://goo.gl/fb/MYsnx"
"277515059708698624","277507605474181120","19000265","2012-12-08 20:48:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@passionfrtbuttr can they do that????","","","",""
"277502752773517312","277498486193258496","18327137","2012-12-08 19:59:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dslegall you're a champ, champ","","","",""
"277251685443854337","","","2012-12-08 03:22:07 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! how you know you’re getting serious http://t.co/Id37wIN5 #boysboysboysandgirls #arson #awfulmusic","","","","http://goo.gl/fb/U1BF2"
"277226663090192384","","","2012-12-08 01:42:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ff @SurvivinCollege @BlogTrends @BizarreBZR @ShitForemanSays follow these people!!","","","",""
"276882788366548993","","","2012-12-07 02:56:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AllAboutAries: Do you want excitement in your life?. Hook up with an #Aries. :)","276874303469936641","215038483","2012-12-07 02:22:32 +0000",""
"276882244403093505","","","2012-12-07 02:54:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My phone is an incredible tiny gadget. Remember this, ms Simpsons self. In a dress with a tiny gadget.","","","",""
"276871902897774594","","","2012-12-07 02:13:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy drunk formal. My phone autocorrects drink to drunk. #SUCCESS","","","",""
"276777737774055424","","","2012-12-06 19:58:49 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: RAC (1), Shout Out Louds (1) &amp; M83 (1) http://t.co/YmHTbVZC","","","","http://bit.ly/cW2bEa"
"276544499554070528","","","2012-12-06 04:32:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just got showered in styrofoam cups. #newexperience @Post_Brown I blame clay for this","","","",""
"276541623071023104","","","2012-12-06 04:20:35 +0000","web","""can you keep touching my head?"" #thingsyoudontwanttohearafterahookup","","","",""
"276540711388717057","","","2012-12-06 04:16:58 +0000","web","RT @Post_Brown: The last post- of the semester runs this week! Already feeling the separation anxiety.","275683989640065024","271245833","2012-12-03 19:32:39 +0000",""
"276540355552362497","","","2012-12-06 04:15:33 +0000","web","""if you put that thing in your mouth you have a fucking deathwish"" #thingsyoudontwanttohearafterahookup","","","",""
"276538995792564228","","","2012-12-06 04:10:09 +0000","web","""are you giving away iphones?"" ""no, iphone skins."" ""I'm just giving away skin."" #overheardatpost (btw: http://t.co/FupQjCMg)","","","","http://www.thatgirlmag.com/college-discount-roundup-giveaway/"
"276521179014115328","","","2012-12-06 02:59:21 +0000","web","""scurry along, little dude."" #overheardatpost","","","",""
"276499905332269057","","","2012-12-06 01:34:49 +0000","web","""if i had the option to lose my virginity to jake gyllenhaal, i would SO take it."" #overheardatpost","","","",""
"276498161965604864","","","2012-12-06 01:27:53 +0000","web","""hey ben, you wanna... simmer down a little bit?"" ""no!"" #overheardatpost","","","",""
"276474074786566144","","","2012-12-05 23:52:10 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! 3 pieces of bad love advice http://t.co/N27nPbea #boysboysboysandgirls #alexanderkur #blogger #confidence","","","","http://goo.gl/fb/6pSbh"
"276471691494965248","","","2012-12-05 23:42:42 +0000","web","i'd like to thank the little people","","","",""
"276471662155800578","","","2012-12-05 23:42:35 +0000","web","ONE FOLLOWER AWAY FROM 400 OMG WOW i feel so popular.","","","",""
"276401836813074432","","","2012-12-05 19:05:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","oh my gosh an iphone skin giveaway!! woooo! http://t.co/ef1DDw5G (seriously check it out though)","","","","http://ow.ly/fQMQx"
"276379115622395904","","","2012-12-05 17:34:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","And now @Sumpto is offering discounts on SHOES?? Guys, it's like you know my weakness. http://t.co/ZJDOuh72","","","","http://www.sumpto.com/fbobj/36/8740"
"276201813399728128","","","2012-12-05 05:50:18 +0000","web","RT @GetCanopi: The only thing better than a discount is a giveaway! ooohhh yes! via @clarabellum http://t.co/iw4Dwa0p","276104889464147968","382983088","2012-12-04 23:25:10 +0000","http://www.canopi.me/content/2012/12/4/the-only-thing-better-than-a-discount-is-a-giveawa/,http://www.canopi.me/content/2012/12/4/the-only-thing-better-than-a-discount-is-a-giveawa/"
"276108517730054144","","","2012-12-04 23:39:35 +0000","web","I #loveconsent because consent is SEXY. pay attention, @victoriassecret!","","","",""
"276107669243318272","","","2012-12-04 23:36:12 +0000","web","CONSENT is SEXY. #pink #vsfashionshow #LOVECONSENT","","","",""
"276050805566619648","","","2012-12-04 19:50:15 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","THERE'S A GIVEAWAY AT THATGIRLMAG. plus discounts for college kids! check it out! http://t.co/AcIhH27E","","","","http://ow.ly/fOYQ9"
"276048798676045824","","","2012-12-04 19:42:16 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! the only thing better than a discount is a #giveaway http://t.co/Spics0uQ #theexperience #americanapparel","","","","http://goo.gl/fb/hXm1L"
"276017108758970368","","","2012-12-04 17:36:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SciLi quarantine. Almost just tipped over my SWIVEL chair. Guy across the desk definitely saw. These are the updates.","","","",""
"276016251862663168","276009817313796096","312102273","2012-12-04 17:32:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@iproposethis @loveconsent haha brown has been giving out shirts that say ""CONSENSUAL SEX IS HOT"" once a year for as long as I can remember","","","",""
"276015770939580418","","","2012-12-04 17:31:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm so done with finals (but finals are not so done with me.)","","","",""
"275800686871060481","275800081301643264","764576515","2012-12-04 03:16:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali cool cool cool - let me dm you my best email address :)","","","",""
"275798856657141760","275798414514597889","764576515","2012-12-04 03:09:06 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali i feel like you'd be all over it is the only reason i ask kindof out of the blue haha","","","",""
"275798755700252673","275798414514597889","764576515","2012-12-04 03:08:42 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali so, appropos of EVERYTHING, would you have any interest in writing a time-management guest post on http://t.co/wEqlUuvj?","","","","http://thatgirlmag.com"
"275798503354142721","","","2012-12-04 03:07:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","ah what an engaging #blogtrends -  i'm clara from http://t.co/wEqlUuvj - the best college lifestyle blog ever (obviously)","","","","http://thatgirlmag.com"
"275797163328557056","275796362178732034","764576515","2012-12-04 03:02:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali @TheTrendyChick wow that's impressive. to each her own - i know i don't have time for that (i wish i did!) #blogtrends","","","",""
"275795770832207872","275795230274502656","764576515","2012-12-04 02:56:50 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali @TheTrendyChick it's hard but doable. (college here, i don't post every day, but ive found ~4x/week works for me) #blogtrends","","","",""
"275791742031241216","","390426490","2012-12-04 02:40:49 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@BlogTrends i've got a couple regular contributors, and i think it helps -- my blog isn't really focused on ""me"" though anyway. #blogtrends","","","",""
"275789831144099841","","","2012-12-04 02:33:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @shay1a: A3: I think barter work is an interesting way to collaborate -- I help you with design, you help me with social media, etc.  ...","275789744733048832","14277621","2012-12-04 02:32:53 +0000",""
"275789728937299968","275789592685326337","208210773","2012-12-04 02:32:49 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@karinadej @gritandglamour yeah thanks grit, you keep it real.","","","",""
"275789425877864449","275789235070590978","76219938","2012-12-04 02:31:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@gritandglamour @typicallytali good to know - i'd probably be sick of them too","","","",""
"275789022889115649","275788851098824704","21967646","2012-12-04 02:30:01 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@alexshook @Walkingwithcake linguistics major chiming in. i'd be ALL OVER that hashtag. #grammarnerds #blogtrends","","","",""
"275788865585950720","275788490032152576","18463314","2012-12-04 02:29:24 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@DigitalKaitlyn YES my favorite professor told me to (in my normal-life planner) always write in pencil, because change HAPPENS #blogtrends","","","",""
"275788581996486656","275788407035273216","189657082","2012-12-04 02:28:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@blackblondeone i also find it really stressful though -- and when i get stressed, i flake out. #blogtrends","","","",""
"275788340836589568","275788229389733888","18463314","2012-12-04 02:27:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@DigitalKaitlyn LOVED that post btw. i've just discovered the beauty of having a paper planner.","","","",""
"275788201711529984","275787925189447680","764576515","2012-12-04 02:26:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali haha i was about to respond and then i remembered we had this conversation on saturday. pvd representin. whatup? #blogtrends","","","",""
"275785291099426816","","","2012-12-04 02:15:11 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","hi guys! just joining #blogtrends - got home late - but ready to go!","","","",""
"275779975163039744","","","2012-12-04 01:54:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heading home just in time for #BlogTrends (oh, and to finish my paper due tomorrow. Um.)","","","",""
"275691191134203904","","","2012-12-03 20:01:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","People keep asking me if I'm Jewish - I think it's because I dyed my shiksa hair","","","",""
"275447447285809152","275385895253848064","424280373","2012-12-03 03:52:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Sumpto ee! yay! thanks guys! - send who my info? where? how? when? why? what?","","","",""
"275379773209972736","","","2012-12-02 23:23:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BestofAries: The seemingly ordinary #Aries is a superman in disguise.","275374131409739777","250080819","2012-12-02 23:01:23 +0000",""
"275371461466783744","","","2012-12-02 22:50:47 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","""there were nights in bars that i recall, your breath was courage laced with alcohol""","","","",""
"275311689258377217","","","2012-12-02 18:53:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: ATTENTION DRYWALLERS - Don t","274799374389895168","174958347","2012-12-01 08:57:31 +0000",""
"275308627613605888","","","2012-12-02 18:41:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @qikipedia: SNOOZLEDOM n. The state of sleepily nestling-up in bed","275298943133437954","22151193","2012-12-02 18:02:37 +0000",""
"275115578585387008","","","2012-12-02 05:53:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Have you realized how awesome communication is?""","","","",""
"275109564058329088","","","2012-12-02 05:30:06 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mark: ""let's make out like that later k?"" http://t.co/8yQ7YG29","","","","http://instagr.am/p/SuPF71miNY/"
"275077204541591553","","","2012-12-02 03:21:30 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just posted a photo http://t.co/ZPX9G9eD","","","","http://instagr.am/p/SuAeMhmiNl/"
"275061551965302785","","","2012-12-02 02:19:19 +0000","<a href=""http://hypem.com"" rel=""nofollow"">The Hype Machine</a>","Just loved You Won't - Who Knew http://t.co/8gSs0ciY on @hypem","","","","http://awe.sm/gBSL6"
"274953590618083328","274953385667608576","349986677","2012-12-01 19:10:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@properpinwheel damn straight #blogbrunch","","","",""
"274951544611405824","274951235021438976","604000714","2012-12-01 19:02:11 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@kelseydesigns I LIKE that idea. i might start doing this hahaha #blogbrunch","","","",""
"274951431080001538","","","2012-12-01 19:01:44 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","okay, #blogbrunch it's been real! now i've got to go through my stars from the last hour and figure out how to follow up. see yall next YEAR","","","",""
"274951056348291072","274950917965615105","764576515","2012-12-01 19:00:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali hahaha i'm just excited to stumble upon someone in the general neighborhood - i rarely leave the brown bubble lol #blogbrunch","","","",""
"274950593418772481","274950497801211905","764576515","2012-12-01 18:58:24 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@typicallytali YES! well, i'm living in providence, but that kinda counts, right? #blogbrunch #newengland","","","",""
"274949657631793152","274949554313494528","249025390","2012-12-01 18:54:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@passionfruitads i'm so there hahaha #blogbrunch","","","",""
"274949618427650049","274949335320518656","604000714","2012-12-01 18:54:32 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@kelseydesigns @letterbirdart for blogging? how? #blogbrunch #pinterest","","","",""
"274947841766592512","274947723361402881","188900952","2012-12-01 18:47:28 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@designmedaily honestly i almost never use the interface haha. i have the chrome extension and do everything through that #blogbrunch","","","",""
"274947378157596672","274947106295394304","188900952","2012-12-01 18:45:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@designmedaily i use hootsuite mostly for its auto-scheduling features - it promotes my posts for me, at the optimal time #blogbrunch","","","",""
"274946879035420672","274946825545457664","34156225","2012-12-01 18:43:38 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@yuppielove ooooooh i like that idea #blogbrunch","","","",""
"274946825289621504","274946511434031104","35574537","2012-12-01 18:43:26 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@korymae @gather_and_hunt i literally only put pants on to go to the door for the delivery guy. and it's 1:42 here. #blogbrunch","","","",""
"274946305376272384","","","2012-12-01 18:41:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","A4 my social / academic life ends up inspiring my blog posts most of the time. balance is SO necessary. #blogbrunch","","","",""
"274945884956020736","274945660925640705","630734157","2012-12-01 18:39:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@oliviasblog WOOOOO COLLLEGE!!! #blogbrunch hahaha i totally agree though. it's the 21st century - careers aren't static anymore","","","",""
"274945232704000000","274945130669154304","551511090","2012-12-01 18:37:06 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@sparklemeetspop hahaha in that case, http://t.co/LrQEM3Ep never says no :) #blogbrunch","","","","http://foodler.com"
"274944816293507072","274944605991079936","551511090","2012-12-01 18:35:27 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@sparklemeetspop being married sounds nice. i ordered eggs by delivery. #collegelyfe #blogbrunch","","","",""
"274944305611829250","274944201131712512","249025390","2012-12-01 18:33:25 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@passionfruitads oh my gosh SO MUCH THIS #blogbrunch","","","",""
"274944052561055745","274943966380691456","106558818","2012-12-01 18:32:25 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@roberttran04 yo dawg wanna fight?? #blogbrunch","","","",""
"274943945333698560","","","2012-12-01 18:31:59 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","i'm favoriting so many tweets right now. #blogbrunch so much following up to do later haha","","","",""
"274943158914273282","274943089385295873","148136753","2012-12-01 18:28:51 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@discodeathstar LOL WHAT #blogbrunch","","","",""
"274943067579109377","274942997928488960","79151660","2012-12-01 18:28:30 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@BeckyBedbug @megangilger ugh you can say that again. #blogbrunch","","","",""
"274942974977273859","274942785352769536","249025390","2012-12-01 18:28:08 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@passionfruitads oh hey yall! #blogbrunch","","","",""
"274942834732310529","274942643727896577","244721230","2012-12-01 18:27:34 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@ParisRouzati @sugrplums26 @karinadej @katelynbrooke88 @sparklemeetspop i'm interested in swapping - how does it work? #blogbrunch","","","",""
"274942526660694016","274942315997569026","520030713","2012-12-01 18:26:21 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@SweeterCPA @sister_mag i took econ0110 last year -- supply and demand!!","","","",""
"274941909703741440","","","2012-12-01 18:23:54 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","rt @Sandrat212 @MarthaStewart at #ALTNYC: ""Don't give away your work for free"". #blogbrunch","","","",""
"274941069022621698","274940841678737410","35574537","2012-12-01 18:20:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@korymae i decided to invest the time into learning to do my own graphics instead! lots of options #blogbrunch","","","",""
"274940797881819136","274940573142634497","551511090","2012-12-01 18:19:29 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@sparklemeetspop check if blogs similar to yours have published their ad rates - that's usually a good place to start! #blogbrunch","","","",""
"274940245978525696","","","2012-12-01 18:17:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","BY THE WAY #BLOGBRUNCH -ERS: any more of us in college?","","","",""
"274939956642861056","274939869858496513","44476675","2012-12-01 18:16:08 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@MsKristiina weird. good to know! #blogbrunch","","","",""
"274939599103610880","274939357608157184","44476675","2012-12-01 18:14:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@MsKristiina doesn't blogger do its stats through g-analytics anyway? (i use wordpress so i don't know but i figured... google?) #blogbrunch","","","",""
"274938794757734401","274938626247364608","115968592","2012-12-01 18:11:31 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@somekindofstyle @kelseydesigns  i think i've found the same thing -- i'd much rather have twitter followers than GFC followers. engagment!!","","","",""
"274938610556481536","","","2012-12-01 18:10:47 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @oliviasblog: Also, you need to make sure you love blogging. If you don't put your heart and soul into it, how can you expect your re ...","274938500917362690","630734157","2012-12-01 18:10:21 +0000",""
"274938150361657345","274938009068109824","64794579","2012-12-01 18:08:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@melaniebiehle elaborate pleasE?? hahaha #blogbrunch","","","",""
"274937519429255169","","","2012-12-01 18:06:27 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","A1: your readership now is your market later... it's gotta be there!","","","",""
"274936823543910401","274936677619863552","291305910","2012-12-01 18:03:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@ParkerEtc SO important. a blog --&gt; business needs a brand","","","",""
"274934099989393408","","","2012-12-01 17:52:52 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","eating brunch and tweeting brunch #blogbrunch #EGGS #hangoversolutions","","","",""
"274931647261073408","274931062449258496","33664448","2012-12-01 17:43:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@lauradyu @TweetDeck web. is the desktop app worth downloading? loving the web version","","","",""
"274929442063798272","","","2012-12-01 17:34:21 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","using @tweetdeck for the first time  -  it's a beautiful interface i've decided.","","","",""
"274928511721017345","","","2012-12-01 17:30:39 +0000","web","RT @blogbrunch: 30 minutes till #blogbrunch","274928419651866624","318805413","2012-12-01 17:30:17 +0000",""
"274739615628423168","","","2012-12-01 05:00:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I just peed outside with the men!!"" @passionfrtbuttr","","","",""
"274720210064375809","","","2012-12-01 03:42:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Sorry? WHAT about my erection? What?""","","","",""
"274716527348039680","","","2012-12-01 03:28:18 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Extremely candid! http://t.co/vAdbTl4R","","","","http://instagr.am/p/SrcdV2GiI5/"
"274707976013639680","","","2012-12-01 02:54:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Why are we all such accidental nazis?"" ""That's the only way to BE a nazi.""","","","",""
"274707227217113088","","","2012-12-01 02:51:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""My dad has nine fingers"" ""that's crazy! Nine on each hand???""","","","",""
"274706803323969536","","","2012-12-01 02:49:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Well I... made NAZI FLAGS."" #overheardatpost #pregameedition","","","",""
"274702135113969664","","","2012-12-01 02:31:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""You wanna get close to me? I have legs!"" #overheardatpost #pregameedition","","","",""
"274700232200171522","","","2012-12-01 02:23:33 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Posts debonair mom and dad. http://t.co/LWeqbXLY","","","","http://instagr.am/p/SrVB61GiBT/"
"274698625605570560","","","2012-12-01 02:17:10 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","So this is what's happening now... http://t.co/HvVQ9BJf","","","","http://instagr.am/p/SrURKXGiAd/"
"274640839907635200","","","2012-11-30 22:27:33 +0000","web","""just reread eclipse. then watched chasing zoey. so naturally i've got a lot on my mind."" - direct quote from my secret-blog circa 2008","","","",""
"274626533950357504","274626321232048128","193569785","2012-11-30 21:30:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MerBonitt13 yayyy! New Year's Eve is going to be nutsssss #carrollfamcray","","","",""
"274626152981729281","274613883321327618","193569785","2012-11-30 21:29:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MerBonitt13 wooooo! What dates are you here?","","","",""
"274601843395526656","","","2012-11-30 19:52:35 +0000","web","re-reading my 9th-10th grade journal. apparently when a boy told me he ""didn't dance,"" i asked him if he had a disease. tactful.","","","",""
